measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,182,Malawi,3,Both,22,All Ages,380,Neonatal disorders,3,Rate,2015,76.938053826,90.927362908,65.079220803
1,Deaths,182,Malawi,3,Both,22,All Ages,386,Nutritional deficiencies,1,Number,2015,5358.1884165661,9376.3993261234,2930.0075527479
1,Deaths,182,Malawi,3,Both,22,All Ages,386,Nutritional deficiencies,3,Rate,2015,31.126101385,54.468179587,17.020624364
1,Deaths,85,Israel,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,2830.9524544961,3117.7999188995,2555.4380174205
1,Deaths,85,Israel,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,35.169793409,38.733388647,31.746993773
1,Deaths,85,Israel,3,Both,22,All Ages,366,Maternal disorders,1,Number,2015,9.7056763371482,11.309535618219,8.2122894272527
1,Deaths,85,Israel,3,Both,22,All Ages,366,Maternal disorders,3,Rate,2015,0.1205766011,0.1405018452,0.102023796
1,Deaths,85,Israel,3,Both,22,All Ages,380,Neonatal disorders,1,Number,2015,199.25806393741,234.60287048869,168.34156850686
1,Deaths,85,Israel,3,Both,22,All Ages,380,Neonatal disorders,3,Rate,2015,2.475444307,2.91454362,2.091359056
1,Deaths,85,Israel,3,Both,22,All Ages,386,Nutritional deficiencies,1,Number,2015,52.95267306646,63.38442820508,43.859418938552
1,Deaths,85,Israel,3,Both,22,All Ages,386,Nutritional deficiencies,3,Rate,2015,0.6578473403,0.7874442417,0.5448790488999999
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,101.22058438013,116.23433519125,90.286260245917
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,92.22436347,105.903728399,82.26185455
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All Ages,366,Maternal disorders,1,Number,2015,0.70029171133463,0.84928661114687,0.57071996871172
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All Ages,366,Maternal disorders,3,Rate,2015,0.6380516425,0.7738042768000001,0.519995865
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All Ages,380,Neonatal disorders,1,Number,2015,20.266053696638,30.524789760997,12.132306175889
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All Ages,380,Neonatal disorders,3,Rate,2015,18.464859750000002,27.811827022000003,11.054018978
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All Ages,386,Nutritional deficiencies,1,Number,2015,6.3497771257998,7.3741858882142,5.4789373581594
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All Ages,386,Nutritional deficiencies,3,Rate,2015,5.785425674,6.718787335999999,4.991983951
1,Deaths,144,Jordan,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,2241.0769242258,2554.3549939637,1957.181333818
1,Deaths,144,Jordan,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,29.598973924000003,33.73658692,25.849428493999998
1,Deaths,144,Jordan,3,Both,22,All Ages,366,Maternal disorders,1,Number,2015,48.209603034899,62.880618834822,35.584541487209
1,Deaths,144,Jordan,3,Both,22,All Ages,366,Maternal disorders,3,Rate,2015,0.6367272362999999,0.8304943549,0.46998202380000004
1,Deaths,144,Jordan,3,Both,22,All Ages,380,Neonatal disorders,1,Number,2015,1154.3413462581,1407.0261975992,935.4780028169
1,Deaths,144,Jordan,3,Both,22,All Ages,380,Neonatal disorders,3,Rate,2015,15.245936811,18.583267229,12.355305079999999
1,Deaths,144,Jordan,3,Both,22,All Ages,386,Nutritional deficiencies,1,Number,2015,11.821373064646,17.608019130148,8.7003247747837
1,Deaths,144,Jordan,3,Both,22,All Ages,386,Nutritional deficiencies,3,Rate,2015,0.15613052260000002,0.23255752240000002,0.1149093464
1,Deaths,203,Cape Verde,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,623.18067655467,704.33977803228,550.98722454666
1,Deaths,203,Cape Verde,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,119.75672096,135.35307953100002,105.88329751
1,Deaths,203,Cape Verde,3,Both,22,All Ages,366,Maternal disorders,1,Number,2015,5.6729809987348,7.9432668529645,4.2485658971984
1,Deaths,203,Cape Verde,3,Both,22,All Ages,366,Maternal disorders,3,Rate,2015,1.090177557,1.5264588,0.816447573
1,Deaths,203,Cape Verde,3,Both,22,All Ages,380,Neonatal disorders,1,Number,2015,149.1911395587,167.85005966532,130.88905249365
1,Deaths,203,Cape Verde,3,Both,22,All Ages,380,Neonatal disorders,3,Rate,2015,28.67008443,32.255769474000004,25.15296801
1,Deaths,203,Cape Verde,3,Both,22,All Ages,386,Nutritional deficiencies,1,Number,2015,11.85028784118,19.587074551368,7.9074629804761
1,Deaths,203,Cape Verde,3,Both,22,All Ages,386,Nutritional deficiencies,3,Rate,2015,2.277271597,3.764051144,1.519578291
1,Deaths,164,Nepal,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,54075.275018156,63494.257433261,44221.622267938
1,Deaths,164,Nepal,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,189.399020746,222.389074042,154.88653443799998
1,Deaths,164,Nepal,3,Both,22,All Ages,366,Maternal disorders,1,Number,2015,1856.3746874275,2724.9986576954,1170.4870423272
1,Deaths,164,Nepal,3,Both,22,All Ages,366,Maternal disorders,3,Rate,2015,6.501964525999999,9.544326167,4.099638682
1,Deaths,164,Nepal,3,Both,22,All Ages,380,Neonatal disorders,1,Number,2015,9455.8782806009,10686.229002977,8241.7617971949
1,Deaths,164,Nepal,3,Both,22,All Ages,380,Neonatal disorders,3,Rate,2015,33.119277214,37.428588257,28.866826324
1,Deaths,164,Nepal,3,Both,22,All Ages,386,Nutritional deficiencies,1,Number,2015,814.11545535667,1269.2423853029,549.67750893693
1,Deaths,164,Nepal,3,Both,22,All Ages,386,Nutritional deficiencies,3,Rate,2015,2.851444879,4.445530067,1.925249126
1,Deaths,6,China,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,427881.63008415,473508.95582883,404650.56979481
1,Deaths,6,China,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,30.928116756999998,34.226148273,29.248930514
1,Deaths,6,China,3,Both,22,All Ages,366,Maternal disorders,1,Number,2015,2948.0849832461,3425.6974286042,2500.9609124828
1,Deaths,6,China,3,Both,22,All Ages,366,Maternal disorders,3,Rate,2015,0.2130933126,0.2476160716,0.180774316
1,Deaths,6,China,3,Both,22,All Ages,380,Neonatal disorders,1,Number,2015,75423.29509241,84820.8944872,67048.138021662
1,Deaths,6,China,3,Both,22,All Ages,380,Neonatal disorders,3,Rate,2015,5.451742254,6.131019472,4.846369848
1,Deaths,6,China,3,Both,22,All Ages,386,Nutritional deficiencies,1,Number,2015,13032.836147707,14523.386212084,10171.733499995
1,Deaths,6,China,3,Both,22,All Ages,386,Nutritional deficiencies,3,Rate,2015,0.9420386959,1.049778621,0.7352326975
1,Deaths,174,Eastern Sub-Saharan Africa,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,1633696.5627274,1766966.5749065,1518440.4199521
1,Deaths,174,Eastern Sub-Saharan Africa,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,433.37023817,468.72273087499997,402.796268463
1,Deaths,174,Eastern Sub-Saharan Africa,3,Both,22,All Ages,366,Maternal disorders,1,Number,2015,50443.469469148,70958.013942966,36254.84297287
1,Deaths,174,Eastern Sub-Saharan Africa,3,Both,22,All Ages,366,Maternal disorders,3,Rate,2015,13.381126337,18.823012942000002,9.617312753
1,Deaths,174,Eastern Sub-Saharan Africa,3,Both,22,All Ages,380,Neonatal disorders,1,Number,2015,251066.88739241,264928.83466883,237424.54475449
1,Deaths,174,Eastern Sub-Saharan Africa,3,Both,22,All Ages,380,Neonatal disorders,3,Rate,2015,66.600443097,70.27760148,62.981544761
1,Deaths,174,Eastern Sub-Saharan Africa,3,Both,22,All Ages,386,Nutritional deficiencies,1,Number,2015,99524.171804664,123810.34179608,80221.548282541
1,Deaths,174,Eastern Sub-Saharan Africa,3,Both,22,All Ages,386,Nutritional deficiencies,3,Rate,2015,26.400751085000003,32.843137160000005,21.280348301
1,Deaths,194,Lesotho,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,21818.021373511,26725.421008486,17724.095671688
1,Deaths,194,Lesotho,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,1024.739071727,1255.22762537,832.457374781
1,Deaths,194,Lesotho,3,Both,22,All Ages,366,Maternal disorders,1,Number,2015,300.79778017694,756.86211308983,120.89067660381
1,Deaths,194,Lesotho,3,Both,22,All Ages,366,Maternal disorders,3,Rate,2015,14.127735630999998,35.547959851,5.677939043
1,Deaths,194,Lesotho,3,Both,22,All Ages,380,Neonatal disorders,1,Number,2015,1831.6060265469,2144.650847855,1560.5723030016
1,Deaths,194,Lesotho,3,Both,22,All Ages,380,Neonatal disorders,3,Rate,2015,86.026050849,100.728997495,73.296262417
1,Deaths,194,Lesotho,3,Both,22,All Ages,386,Nutritional deficiencies,1,Number,2015,283.24593167408,485.14207220864,151.68296929009
1,Deaths,194,Lesotho,3,Both,22,All Ages,386,Nutritional deficiencies,3,Rate,2015,13.303368178000001,22.785936016999997,7.1241775
1,Deaths,28,Solomon Islands,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,670.68600482599,914.7525230248,487.04170509739
1,Deaths,28,Solomon Islands,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,114.46735588799999,156.122690532,83.124410594
1,Deaths,28,Solomon Islands,3,Both,22,All Ages,366,Maternal disorders,1,Number,2015,35.420953640891,63.482416110251,17.407013142312
1,Deaths,28,Solomon Islands,3,Both,22,All Ages,366,Maternal disorders,3,Rate,2015,6.045366899,10.834674322,2.970890637
1,Deaths,28,Solomon Islands,3,Both,22,All Ages,380,Neonatal disorders,1,Number,2015,127.6801194651,188.28962161602,77.872609496094
1,Deaths,28,Solomon Islands,3,Both,22,All Ages,380,Neonatal disorders,3,Rate,2015,21.791429026,32.135777292,13.290678908
1,Deaths,28,Solomon Islands,3,Both,22,All Ages,386,Nutritional deficiencies,1,Number,2015,32.34588317342,55.251102643428,19.223321864731
1,Deaths,28,Solomon Islands,3,Both,22,All Ages,386,Nutritional deficiencies,3,Rate,2015,5.520538252,9.429819328999999,3.2808839020000002
1,Deaths,214,Nigeria,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,953122.62013044,1092967.9329282,841935.50411475
1,Deaths,214,Nigeria,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,522.2871433939999,598.9188328390001,461.359415203
1,Deaths,214,Nigeria,3,Both,22,All Ages,366,Maternal disorders,1,Number,2015,20321.465855105,43167.67747111,11437.282849038
1,Deaths,214,Nigeria,3,Both,22,All Ages,366,Maternal disorders,3,Rate,2015,11.135650129,23.654797405,6.267342542
1,Deaths,214,Nigeria,3,Both,22,All Ages,380,Neonatal disorders,1,Number,2015,192256.49455147,220890.07697206,162035.39078892
1,Deaths,214,Nigeria,3,Both,22,All Ages,380,Neonatal disorders,3,Rate,2015,105.35171022600001,121.042190585,88.79130473400001
1,Deaths,214,Nigeria,3,Both,22,All Ages,386,Nutritional deficiencies,1,Number,2015,34729.235945995,71182.39695209,15494.243997557
1,Deaths,214,Nigeria,3,Both,22,All Ages,386,Nutritional deficiencies,3,Rate,2015,19.030744443,39.006155566,8.490454638
1,Deaths,78,Denmark,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,2947.5938329044,3295.3631418696,2640.9800738155
1,Deaths,78,Denmark,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,51.615061237999996,57.704816572000006,46.245972044
1,Deaths,78,Denmark,3,Both,22,All Ages,366,Maternal disorders,1,Number,2015,2.5070590007376,2.9873979626398,2.0834429060544
1,Deaths,78,Denmark,3,Both,22,All Ages,366,Maternal disorders,3,Rate,2015,0.04390089146,0.052312066149999996,0.0364829873
1,Deaths,78,Denmark,3,Both,22,All Ages,380,Neonatal disorders,1,Number,2015,85.301959982335,104.95162164997,63.678960836527
1,Deaths,78,Denmark,3,Both,22,All Ages,380,Neonatal disorders,3,Rate,2015,1.493715172,1.837798663,1.1150767019999999
1,Deaths,78,Denmark,3,Both,22,All Ages,386,Nutritional deficiencies,1,Number,2015,71.508084322945,88.359079561754,57.735794099151
1,Deaths,78,Denmark,3,Both,22,All Ages,386,Nutritional deficiencies,3,Rate,2015,1.2521718419999999,1.547248212,1.011006498
1,Deaths,98,Chile,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,9616.662126433,10433.191141993,8821.0495131934
1,Deaths,98,Chile,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,53.580536041,58.129936224,49.147673417
1,Deaths,98,Chile,3,Both,22,All Ages,366,Maternal disorders,1,Number,2015,48.046693315792,55.975422366779,41.195771045056
1,Deaths,98,Chile,3,Both,22,All Ages,366,Maternal disorders,3,Rate,2015,0.2676986469,0.3118746463,0.22952781360000002
1,Deaths,98,Chile,3,Both,22,All Ages,380,Neonatal disorders,1,Number,2015,576.25167936662,643.15163721466,517.10004893403
1,Deaths,98,Chile,3,Both,22,All Ages,380,Neonatal disorders,3,Rate,2015,3.210664363,3.583406215,2.881092951
1,Deaths,98,Chile,3,Both,22,All Ages,386,Nutritional deficiencies,1,Number,2015,808.32830649645,961.12104199062,679.72160050639
1,Deaths,98,Chile,3,Both,22,All Ages,386,Nutritional deficiencies,3,Rate,2015,4.503710443,5.355016037,3.78716104
1,Deaths,136,Paraguay,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,4463.0194077943,5113.9281027264,3889.9548572059
1,Deaths,136,Paraguay,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,67.08381697499999,76.86765166,58.470061048999995
1,Deaths,136,Paraguay,3,Both,22,All Ages,366,Maternal disorders,1,Number,2015,141.44350894902,185.21892876983,102.2528046856
1,Deaths,136,Paraguay,3,Both,22,All Ages,366,Maternal disorders,3,Rate,2015,2.126043,2.7840329489999998,1.536965829
1,Deaths,136,Paraguay,3,Both,22,All Ages,380,Neonatal disorders,1,Number,2015,1091.4071613131,1397.7566195327,810.7554485183
1,Deaths,136,Paraguay,3,Both,22,All Ages,380,Neonatal disorders,3,Rate,2015,16.404983762,21.009735065,12.186497042
1,Deaths,136,Paraguay,3,Both,22,All Ages,386,Nutritional deficiencies,1,Number,2015,330.99814874936,434.66566367377,251.04755063656
1,Deaths,136,Paraguay,3,Both,22,All Ages,386,Nutritional deficiencies,3,Rate,2015,4.975245974,6.533476699,3.773505523
1,Deaths,4636,Wales,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,2512.9717337567,2801.9794334001,2237.1209274408
1,Deaths,4636,Wales,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,81.65629115,91.047282331,72.692817776
1,Deaths,4636,Wales,3,Both,22,All Ages,366,Maternal disorders,1,Number,2015,3.1080781554825,3.6515380162507,2.6857512566304
1,Deaths,4636,Wales,3,Both,22,All Ages,366,Maternal disorders,3,Rate,2015,0.10099362270000001,0.1186527697,0.08727057548
1,Deaths,4636,Wales,3,Both,22,All Ages,380,Neonatal disorders,1,Number,2015,60.329741838477,69.531415832241,49.298968702152
1,Deaths,4636,Wales,3,Both,22,All Ages,380,Neonatal disorders,3,Rate,2015,1.960349437,2.259348003,1.6019164830000001
1,Deaths,4636,Wales,3,Both,22,All Ages,386,Nutritional deficiencies,1,Number,2015,9.7610288781304,11.716600655838,8.2180695663667
1,Deaths,4636,Wales,3,Both,22,All Ages,386,Nutritional deficiencies,3,Rate,2015,0.31717404450000003,0.38071823379999997,0.2670372623
1,Deaths,106,The Bahamas,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,331.98183877756,417.45491603188,277.95052328696
1,Deaths,106,The Bahamas,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,85.73596715,107.80981974699999,71.78211235399999
1,Deaths,106,The Bahamas,3,Both,22,All Ages,366,Maternal disorders,1,Number,2015,2.9381610225054,3.7225326453011,2.1654741643043
1,Deaths,106,The Bahamas,3,Both,22,All Ages,366,Maternal disorders,3,Rate,2015,0.7587947948,0.9613626389,0.5592445176999999
1,Deaths,106,The Bahamas,3,Both,22,All Ages,380,Neonatal disorders,1,Number,2015,54.66564720748,97.382730103523,28.928917787525
1,Deaths,106,The Bahamas,3,Both,22,All Ages,380,Neonatal disorders,3,Rate,2015,14.117677347,25.149577414,7.471037679000001
1,Deaths,106,The Bahamas,3,Both,22,All Ages,386,Nutritional deficiencies,1,Number,2015,5.5570699268374,8.1734157018405,4.5198897635322
1,Deaths,106,The Bahamas,3,Both,22,All Ages,386,Nutritional deficiencies,3,Rate,2015,1.435141075,2.110825517,1.167284154
1,Deaths,44580,ECE,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,574687.7533492,590146.47405332,558606.32169524
1,Deaths,44580,ECE,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,44.651512871,45.852607582000005,43.402033043
1,Deaths,44580,ECE,3,Both,22,All Ages,366,Maternal disorders,1,Number,2015,2703.9633381323,2851.7187775298,2563.4696254745
1,Deaths,44580,ECE,3,Both,22,All Ages,366,Maternal disorders,3,Rate,2015,0.21008981999999998,0.22156998509999998,0.19917388269999997
1,Deaths,44580,ECE,3,Both,22,All Ages,380,Neonatal disorders,1,Number,2015,55630.962298328,60446.166223033,51369.5617806
1,Deaths,44580,ECE,3,Both,22,All Ages,380,Neonatal disorders,3,Rate,2015,4.322358654,4.696485485,3.991260746
1,Deaths,44580,ECE,3,Both,22,All Ages,386,Nutritional deficiencies,1,Number,2015,13516.243878409,14684.700118953,12439.286767392
1,Deaths,44580,ECE,3,Both,22,All Ages,386,Nutritional deficiencies,3,Rate,2015,1.050171522,1.140957102,0.9664951904
1,Deaths,243,Middle East & North Africa - WB,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,229861.1530996,246080.11172662,213389.17652018
1,Deaths,243,Middle East & North Africa - WB,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,54.263160563999996,58.091955725,50.374632701
1,Deaths,243,Middle East & North Africa - WB,3,Both,22,All Ages,366,Maternal disorders,1,Number,2015,6491.3776322572,8773.8606484563,5067.0322243701
1,Deaths,243,Middle East & North Africa - WB,3,Both,22,All Ages,366,Maternal disorders,3,Rate,2015,1.532414899,2.071239032,1.196170706
1,Deaths,243,Middle East & North Africa - WB,3,Both,22,All Ages,380,Neonatal disorders,1,Number,2015,82914.445583163,91396.075630316,74796.733379845
1,Deaths,243,Middle East & North Africa - WB,3,Both,22,All Ages,380,Neonatal disorders,3,Rate,2015,19.573554164,21.575807477,17.657212447000003
1,Deaths,243,Middle East & North Africa - WB,3,Both,22,All Ages,386,Nutritional deficiencies,1,Number,2015,4138.1299698961,5095.2296385783,3269.2031722976
1,Deaths,243,Middle East & North Africa - WB,3,Both,22,All Ages,386,Nutritional deficiencies,3,Rate,2015,0.9768854397000001,1.2028272070000001,0.7717584595
1,Deaths,44564,Region of the Americas,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,611072.76251271,629457.01960659,584767.26951493
1,Deaths,44564,Region of the Americas,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,61.792117776,63.651148230000004,59.13209170100001
1,Deaths,44564,Region of the Americas,3,Both,22,All Ages,366,Maternal disorders,1,Number,2015,8676.228098885,9470.4595020116,8051.9915058998
1,Deaths,44564,Region of the Americas,3,Both,22,All Ages,366,Maternal disorders,3,Rate,2015,0.8773464288000001,0.9576597222,0.8142232218
1,Deaths,44564,Region of the Americas,3,Both,22,All Ages,380,Neonatal disorders,1,Number,2015,87909.568528108,92282.308118534,84287.376262844
1,Deaths,44564,Region of the Americas,3,Both,22,All Ages,380,Neonatal disorders,3,Rate,2015,8.889479068,9.331653564,8.523200812999999
1,Deaths,44564,Region of the Americas,3,Both,22,All Ages,386,Nutritional deficiencies,1,Number,2015,40180.528839523,43340.775896476,37807.826806253
1,Deaths,44564,Region of the Americas,3,Both,22,All Ages,386,Nutritional deficiencies,3,Rate,2015,4.06308427,4.382650513,3.8231548390000003
1,Deaths,99,Uruguay,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,2624.6694881155,2880.1207819331,2393.3670652051
1,Deaths,99,Uruguay,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,76.426600572,83.864975022,69.69140959
1,Deaths,99,Uruguay,3,Both,22,All Ages,366,Maternal disorders,1,Number,2015,10.366356541405,12.031197361008,8.8834870233089
1,Deaths,99,Uruguay,3,Both,22,All Ages,366,Maternal disorders,3,Rate,2015,0.3018534017,0.3503311746,0.2586743676
1,Deaths,99,Uruguay,3,Both,22,All Ages,380,Neonatal disorders,1,Number,2015,167.29349797099,223.57307968705,124.30916448081
1,Deaths,99,Uruguay,3,Both,22,All Ages,380,Neonatal disorders,3,Rate,2015,4.871346027,6.510126696,3.6197041480000003
1,Deaths,99,Uruguay,3,Both,22,All Ages,386,Nutritional deficiencies,1,Number,2015,152.80745464376,183.47649817101,126.63509986352
1,Deaths,99,Uruguay,3,Both,22,All Ages,386,Nutritional deficiencies,3,Rate,2015,4.4495332990000005,5.3425719670000005,3.687432036
1,Deaths,127,El Salvador,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,4281.0357290919,4820.6717744375,3581.0412621762
1,Deaths,127,El Salvador,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,69.753360003,78.545958968,58.347953018
1,Deaths,127,El Salvador,3,Both,22,All Ages,366,Maternal disorders,1,Number,2015,40.38146202506,51.962278739915,30.710992497235
1,Deaths,127,El Salvador,3,Both,22,All Ages,366,Maternal disorders,3,Rate,2015,0.6579582077,0.8466510735,0.5003917522
1,Deaths,127,El Salvador,3,Both,22,All Ages,380,Neonatal disorders,1,Number,2015,362.76901858839,542.12931106138,243.13093300629
1,Deaths,127,El Salvador,3,Both,22,All Ages,380,Neonatal disorders,3,Rate,2015,5.910802793,8.833222091,3.961471157
1,Deaths,127,El Salvador,3,Both,22,All Ages,386,Nutritional deficiencies,1,Number,2015,319.04246392151,433.12169609041,263.50399848826
1,Deaths,127,El Salvador,3,Both,22,All Ages,386,Nutritional deficiencies,3,Rate,2015,5.198341023,7.057098992,4.29342108
1,Deaths,183,Mauritius,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,615.16725822237,660.09444091998,577.23040300827
1,Deaths,183,Mauritius,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,48.295082524,51.8221932,45.316765317999995
1,Deaths,183,Mauritius,3,Both,22,All Ages,366,Maternal disorders,1,Number,2015,6.917111424896,8.1448401098323,5.843774539796
1,Deaths,183,Mauritius,3,Both,22,All Ages,366,Maternal disorders,3,Rate,2015,0.5430433248,0.6394289357999999,0.45877859520000003
1,Deaths,183,Mauritius,3,Both,22,All Ages,380,Neonatal disorders,1,Number,2015,85.686479342701,102.30404293911,74.022298130263
1,Deaths,183,Mauritius,3,Both,22,All Ages,380,Neonatal disorders,3,Rate,2015,6.727009168,8.031608013,5.811286246
1,Deaths,183,Mauritius,3,Both,22,All Ages,386,Nutritional deficiencies,1,Number,2015,21.580651186168,24.541462205288,19.003889536663
1,Deaths,183,Mauritius,3,Both,22,All Ages,386,Nutritional deficiencies,3,Rate,2015,1.694237289,1.926682489,1.49194293
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,2068.5860137316,2878.4068864231,1510.5985084495
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,173.888274003,241.96295998999997,126.98305072299999
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,366,Maternal disorders,1,Number,2015,103.65869984143,144.18738290144,63.850796376586
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,366,Maternal disorders,3,Rate,2015,8.713697753,12.120595784,5.367388439
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,380,Neonatal disorders,1,Number,2015,617.39916171594,851.57940235433,421.57426299466
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,380,Neonatal disorders,3,Rate,2015,51.899452228,71.584974648,35.438130726000004
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,386,Nutritional deficiencies,1,Number,2015,23.945837004965,49.328277152772,13.413967511007
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,386,Nutritional deficiencies,3,Rate,2015,2.012920959,4.146604988,1.12759717
1,Deaths,44639,Middle SDI,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,2000650.8455966,2143407.8604576,1912660.7743168
1,Deaths,44639,Middle SDI,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,96.12815920300001,102.987408172,91.900373809
1,Deaths,44639,Middle SDI,3,Both,22,All Ages,366,Maternal disorders,1,Number,2015,37015.12789931,42666.174869248,32495.692771259
1,Deaths,44639,Middle SDI,3,Both,22,All Ages,366,Maternal disorders,3,Rate,2015,1.7785192539999999,2.0500432579999996,1.56136739
1,Deaths,44639,Middle SDI,3,Both,22,All Ages,380,Neonatal disorders,1,Number,2015,398804.72835656,422588.02668411,378323.98499501
1,Deaths,44639,Middle SDI,3,Both,22,All Ages,380,Neonatal disorders,3,Rate,2015,19.161945966,20.304696227,18.177878519
1,Deaths,44639,Middle SDI,3,Both,22,All Ages,386,Nutritional deficiencies,1,Number,2015,63520.868231282,69585.866377389,51666.346073577
1,Deaths,44639,Middle SDI,3,Both,22,All Ages,386,Nutritional deficiencies,3,Rate,2015,3.0520786820000003,3.343492426,2.482487434
1,Deaths,86,Italy,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,20041.397307616,22498.962368841,17921.615004098
1,Deaths,86,Italy,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,31.914375722,35.827860120000004,28.538788320000002
1,Deaths,86,Italy,3,Both,22,All Ages,366,Maternal disorders,1,Number,2015,21.111722189375,24.442311883676,18.027525974572
1,Deaths,86,Italy,3,Both,22,All Ages,366,Maternal disorders,3,Rate,2015,0.03361878669,0.03892249367,0.028707441400000002
1,Deaths,86,Italy,3,Both,22,All Ages,380,Neonatal disorders,1,Number,2015,713.12208561822,916.35274197264,548.53100266416
